tmdb_id,imdb_id,original_language,original_title,overview,popularity,release_date,runtime,title,vote_average
98548,tt1716777,en,People Like Us,"It tells the story of a struggling man who, after flying home to L.A. for the funeral of his estranged record-producer father, discovers that the will stipulates that he must deliver $150,000 in cash to a 30-year-old alcoholic sister he never knew existed, and her troubled 12-year-old son.",14.906621,2012-06-29,114.0,People Like Us,6.6
747,tt0365748,en,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",14.902948,2004-04-09,99.0,Shaun of the Dead,7.5
9549,tt0086197,en,The Right Stuff,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.",14.902397,1983-10-20,193.0,The Right Stuff,7.4
138843,tt1457767,en,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",14.90169,2013-07-18,112.0,The Conjuring,7.4
49040,tt1194173,en,The Bourne Legacy,"New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",14.89499,2012-08-08,120.0,The Bourne Legacy,6.0
64686,tt1335975,en,47 Ronin,"Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",14.88937,2013-12-06,119.0,47 Ronin,5.9
1571,tt0337978,en,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",14.886039,2007-06-20,128.0,Live Free or Die Hard,6.4
76163,tt1764651,en,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",14.881566,2012-08-08,103.0,The Expendables 2,6.1
392207,tt4924942,en,The Invisible Guardian,"When the naked body of a teenage girl is found on the banks of the River Baztán, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the ‘invisible guardian’ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where she hoped never to return. Shrouded in mist and surrounded by impenetrable forests, it is a place of unresolved conflicts and a terrible secret from Amaia’s childhood that will come back to haunt her.  Faced with the superstitions of the village, Amaia must fight the demons of her past to confront the reality of a serial killer on the loose. But as she is drawn deeper into the investigation, she feels the presence of something darker lurking in the shadows…",14.881223,2017-03-03,129.0,The Invisible Guardian,6.9
265177,tt3612616,en,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",14.876086,2014-05-22,138.0,Mommy,8.2
1921,tt0230838,en,Sweet November,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",14.840318,2001-02-16,119.0,Sweet November,6.4
2667,tt0185937,en,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",14.838386,1999-07-14,81.0,The Blair Witch Project,6.3
122081,tt2101441,en,Spring Breakers,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",14.830235,2013-01-24,94.0,Spring Breakers,5.0
2649,tt0119174,en,The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",14.825587,1997-09-12,129.0,The Game,7.5
15765,tt0108551,en,What's Love Got to Do with It,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.,14.820883,1993-06-09,118.0,What's Love Got to Do with It,6.9
13564,tt0827782,en,Return to House on Haunted Hill,"Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil.",14.820751,2007-10-03,81.0,Return to House on Haunted Hill,5.1
22970,tt1259521,en,The Cabin in the Woods,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",14.811958,2012-04-12,95.0,The Cabin in the Woods,6.6
423,tt0253474,en,The Pianist,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,14.811594,2002-09-24,150.0,The Pianist,8.1
10428,tt0113243,en,Hackers,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",14.810519,1995-09-14,107.0,Hackers,6.2
262841,tt3095734,en,Monster Trucks,"Looking for any way to get away from the life and town he was born into, Tripp, a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an accident at a nearby oil-drilling site displaces a strange and subterranean creature with a taste and a talent for speed, Tripp may have just found the key to getting out of town and a most unlikely friend.",14.801195,2016-12-21,105.0,Monster Trucks,6.0
13223,tt1205489,en,Gran Torino,"Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood.",14.794228,2008-12-09,116.0,Gran Torino,7.8
89,tt0097576,en,Indiana Jones and the Last Crusade,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",14.788987,1989-05-24,127.0,Indiana Jones and the Last Crusade,7.6
280002,tt2714380,en,The Remaining,"It’s the day the Earth exploded as trumpets blow and the wrath of God unleashes the four horsemen of the apocalypse. The first of a series of religious-slanted horror movies aimed at devout audiences, THE REMAINING is a surprisingly effective disaster shocker based on the Book of Revelations, produced by the makers of DONNIE DARKO and URBAN LEGEND. When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle. Scrambling for sanctuary and self-preservation while an army of nocturnal creatures they never knew existed unleashes epic destruction, they must understand what is happening around them, and why, to find a way to survive together in a new world order. Witness the birth of a new genre: horror containing spiritually rich content with faith-based appeal.",14.788837,2014-08-25,88.0,The Remaining,4.1
11351,tt0301470,en,Jeepers Creepers 2,"After 23 horrifying days of gorging on human flesh, an ancient creature known as the Creeper embarks on a final voracious feeding frenzy, terrorizing a group of varsity basketball players, cheerleaders and coaches stranded on a remote highway when their bus breaks down. The terrified group is forced to come together and do battle against the winged creature hell-bent on completing its grizzly ritual.",14.786032,2003-08-08,104.0,Jeepers Creepers 2,5.5
152532,tt0790636,en,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",14.785719,2013-09-07,117.0,Dallas Buyers Club,7.9
1541,tt0103074,en,Thelma & Louise,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.",14.785388,1991-05-24,130.0,Thelma & Louise,7.2
2270,tt0486655,en,Stardust,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",14.784525,2007-08-09,127.0,Stardust,7.2
1368,tt0083944,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",14.778884,1982-10-22,93.0,First Blood,7.2
1366,tt0075148,en,Rocky,"When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark. Rocky teams up with trainer  Mickey Goldmill to make the most of this once in a lifetime break.",14.774066,1976-11-21,119.0,Rocky,7.5
259693,tt3065204,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,14.767317,2016-05-13,134.0,The Conjuring 2,7.0
1257,tt0490084,en,Because I Said So,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.",14.764607,2007-02-02,102.0,Because I Said So,5.8
5528,tt0372824,fr,Les Choristes,"Set in 1940's France, a new teacher at a school for disruptive boys gives hope and inspiration.",14.758133,2004-03-17,96.0,The Chorus,7.5
49519,tt0481499,en,The Croods,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.",14.757874,2013-03-20,98.0,The Croods,6.8
27578,tt1320253,en,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",14.75562,2010-08-03,103.0,The Expendables,6.0
8456,tt1023111,en,Never Back Down,"Rebellious Jake Tyler is lured into an ultimate underground fight Scene at his new high school, after receiving threats to the safety of his friends and family Jake decides to seek the mentoring of a veteran fighter who trains him for one final no-holds-barred elimination fight with his nemesis and local martial arts champion Ryan McCarthy.",14.753931,2008-03-04,115.0,Never Back Down,6.5
138103,tt2333784,en,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",14.753545,2014-08-04,127.0,The Expendables 3,6.1
11371,tt0227445,en,The Score,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,14.741992,2001-07-13,124.0,The Score,6.7
587,tt0319061,en,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",14.739983,2003-12-25,125.0,Big Fish,7.6
9844,tt0120777,en,The Opposite of Sex,"A 16-year-old girl visits her gay half-brother and ends up seducing his boyfriend, thus wreaking havoc on all of their lives.",14.734622,1998-05-22,105.0,The Opposite of Sex,5.9
109091,tt2193215,en,The Counselor,A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.,14.723646,2013-10-25,117.0,The Counselor,5.0
2900,tt0138304,en,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?",14.705865,1999-08-26,109.0,The Astronaut's Wife,5.5
5767,tt0062407,en,Two for the Road,"The ten-year marriage of Mark and Joanna Wallace is on the rocks. In flashback they recall their first meeting, memorable moments in their courtship and early wedded life, their travels through Europe, their broken vow never to have children, and their increasing tensions that led to both of them having extra-marital affairs.",14.701129,1967-04-27,111.0,Two for the Road,7.2
1913,tt0369702,es,Mar adentro,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",14.69768,2004-09-03,125.0,The Sea Inside,7.2
140300,tt2267968,en,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",14.696548,2016-01-23,95.0,Kung Fu Panda 3,6.7
590,tt0274558,en,The Hours,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",14.686487,2002-12-27,114.0,The Hours,7.0
710,tt0113189,en,GoldenEye,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,14.686036,1995-11-16,130.0,GoldenEye,6.6
38757,tt0398286,en,Tangled,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",14.684761,2010-11-24,100.0,Tangled,7.4
44982,tt0798817,en,13,"A naive young man assumes a dead man's identity and finds himself embroiled in an underground world of power, violence, and chance where men gamble behind closed doors on the lives of other men.",14.67986,2010-03-12,97.0,13,5.9
9741,tt0217869,en,Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead – and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",14.67855,2000-11-13,106.0,Unbreakable,6.9
49529,tt0401729,en,John Carter,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",14.670353,2012-03-07,132.0,John Carter,6.1
13342,tt0083929,en,Fast Times at Ridgemont High,"Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope.",14.658885,1982-08-13,90.0,Fast Times at Ridgemont High,7.0
25059,tt0116552,en,Homeward Bound II: Lost in San Francisco,"Your favorite talking animals are back! The film focuses on the further adventures of Shadow (voiced by Ralph Waite), Sassy (voiced by Sally Field), and Chance (voiced by Michael J. Fox). Shadow is the old, wise one and presumably the leader of the three. Sassy is the smart-aleck of the bunch, but helpful in times as well. Chance is the young, anxious one who usually gets into trouble and relies o",14.657754,1996-03-08,89.0,Homeward Bound II: Lost in San Francisco,6.0
203801,tt1638355,en,The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",14.656875,2015-08-13,116.0,The Man from U.N.C.L.E.,7.1
11360,tt0033563,en,Dumbo,Dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy -- Timothy the Mouse -- the pint-sized pachyderm learns to surmount all obstacles.,14.655879,1941-10-22,64.0,Dumbo,6.8
75612,tt1483013,en,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",14.654053,2013-04-10,124.0,Oblivion,6.4
61537,tt1697851,en,Burn Notice: The Fall of Sam Axe,"Before Sam Axe teamed up with Michael and Fiona, he was Commander Axe, U.S. Navy SEAL. The Fall of Sam Axe tells the story of how Sam went from respected Naval Commander to the man of mystery we've come to know on Burn Notice. On what will turn out to be Sam's last military mission, he is sent to the jungles of Colombia to investigate claims of a vicious terrorist organization known only as the ""Espada Ardiente"" (Flaming Sword). His mission: to determine whether U.S. military aid is necessary to deal with the threat. But when he arrives, things are more complicated than he'd imagined. He receives word that the rebels have targeted a small civilian clinic deep in the jungle. Sam must now save the clinic's doctors and patients from certain death. However, nothing is as it seems and the Espada Ardiente may not be the biggest threat Sam Axe faces.",14.649159,2011-04-17,120.0,Burn Notice: The Fall of Sam Axe,6.8
11853,tt0109198,en,Bad Girls,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",14.644772,1994-04-22,99.0,Bad Girls,4.6
314365,tt1895587,en,Spotlight,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",14.63239,2015-11-06,128.0,Spotlight,7.8
10437,tt0104940,en,The Muppet Christmas Carol,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.",14.630571,1992-12-10,85.0,The Muppet Christmas Carol,7.2
244761,tt2326612,en,The Captive,"Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that she's still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance.",14.623692,2014-06-10,112.0,The Captive,5.8
13405,tt0889588,zh,黃石的孩子,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",14.622493,2008-07-03,125.0,The Children of Huang Shi,6.5
308504,tt2493486,en,Last Knights,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",14.619519,2015-04-03,115.0,Last Knights,6.2
241259,tt2567026,en,Alice Through the Looking Glass,"In the sequel to Tim Burton's ""Alice in Wonderland"", Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.",14.61608,2016-05-25,113.0,Alice Through the Looking Glass,6.5
876,tt0142032,en,Frank Herbert's Dune,"A three part mini-series based on Frank Herbert's classic Science Fiction novel entailing politics, betrayal, lust, greed and the coming of a Messiah.",14.612842,2000-12-03,292.0,Frank Herbert's Dune,6.7
10529,tt0462465,en,Outlander,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",14.611182,2008-04-24,115.0,Outlander,6.1
19997,tt0046126,en,Niagara,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn.",14.605464,1953-01-26,92.0,Niagara,6.7
22175,tt1243955,en,The Shortcut,"When Derek (AnDrew Seeley) moves to a new town and discovers a shortcut through the woods to his high school, he learns about a crazy old man who lives near its path: Legend has it that he abducted a group of teenagers years ago. Ignoring the warning, Derek and his friends set out to uncover the dark secret that's buried deep in the woods. But will they survive to tell it?",14.596309,2009-02-07,100.0,The Shortcut,4.6
11902,tt0114787,sr,Podzemlje,"Black marketeers Marko (Miki Manojlovic) and Blacky (Lazar Ristovski) manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslavian Civil War of the 1990s as Marko realizes that the situation is ripe for exploitation.",14.587894,1995-04-11,170.0,Underground,7.5
1892,tt0086190,en,Return of the Jedi,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",14.586087,1983-05-23,135.0,Return of the Jedi,7.9
404,tt0166896,en,The Straight Story,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",14.580995,1999-10-15,112.0,The Straight Story,7.7
345920,tt4682786,en,Collateral Beauty,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",14.575883,2016-12-06,97.0,Collateral Beauty,6.9
24123,tt0413879,en,Cake,A travel writer improves her love life when she becomes an editor for her father's wedding magazine.,14.571699,2005-05-12,95.0,Cake,5.0
10634,tt0113118,en,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",14.56965,1995-04-26,91.0,Friday,7.0
414719,tt4497338,en,Interrogation,"After the FBI receives a threat that endangers the entire city, an interrogator (Copeland) and an I.T. specialist (Perry) are plunged into a series of mind games with a criminal mastermind, desperately racing against time to uncover the villain's true agenda as they fight to protect thousands of lives. Copeland and Perry deliver a knockout blow in this electrifying thriller that crackles with edge-of-your-seat suspense.",14.567726,2016-08-20,93.0,Interrogation,4.7
200727,tt1638002,en,"Love, Rosie",Rosie and Alex are best friends. They are suddenly separated when Alex and his family move from Dublin to America. Can their friendship survive years and miles? Will they gamble everything for true love?,14.566103,2014-10-16,102.0,"Love, Rosie",7.7
26550,tt0077682,en,Piccole labbra,"A writer returns home to his estate after service in World War I. He has developed a very bad case of depression due to a war wound concerning his genitalia. He contemplates suicide, but recovers after becoming interested in his caretaker's 12 year-old war orphan niece, who now lives in the manor.",14.555186,1978-02-08,86.0,Little Lips,5.8
388399,tt4572514,en,Patriots Day,"An account of Boston Police Commissioner Ed Davis's actions in the events leading up to the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists behind it.",14.547939,2016-12-12,133.0,Patriots Day,6.8
13528,tt0036855,en,Gaslight,"In the late 19th century, Paula Alquist is studying music in Italy, but ends up abandoning her classes because she's fallen in love with the gallant Gregory Anton. The couple marries and moves to England to live in a home inherited by Paula from her aunt, herself a famous singer, who was mysteriously murdered in the house ten years before. Though Paula is certain that she sees the house's gaslights dim every evening and that there are strange noises coming from the attic, Gregory convinces Paula that she's imagining things. Meanwhile, a Scotland Yard inspector, Brian Cameron, becomes sympathetic to Paula's plight.",14.545058,1944-05-04,114.0,Gaslight,7.2
325348,tt3072482,en,Hardcore Henry,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore takes place over the course of one day, in Moscow, Russia.",14.544852,2015-09-12,97.0,Hardcore Henry,6.2
356305,tt4501244,en,Why Him?,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,14.531429,2016-12-22,111.0,Why Him?,6.3
228967,tt2788710,en,The Interview,"Dave Skylark and his producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",14.526049,2014-12-25,112.0,The Interview,6.1
22798,tt1172233,en,Whip It,"In Bodeen, Texas, Land Of The Dragon, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",14.511442,2009-09-13,111.0,Whip It,6.7
879,tt0102057,en,Hook,"The boy who wasn't supposed to grow up—Peter Pan—did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.",14.508137,1991-12-11,144.0,Hook,6.7
9475,tt0105323,en,Scent of a Woman,"Charlie Simms (Chris O'Donnell) is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade (Al Pacino), a cantankerous middle-aged man who lives with his niece and her family.",14.505987,1992-12-23,157.0,Scent of a Woman,7.3
1623,tt0080474,en,Brubaker,The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.,14.503963,1980-06-20,125.0,Brubaker,7.1
82693,tt1045658,en,Silver Linings Playbook,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",14.488111,2012-09-08,122.0,Silver Linings Playbook,7.0
19,tt0017136,de,Metropolis,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",14.487867,1927-01-10,153.0,Metropolis,8.0
11412,tt0116908,en,The Long Kiss Goodnight,"Samantha Caine, suburban homemaker, is the ideal mom to her 8 year old daughter Caitlin. She lives in Honesdale, PA, has a job teaching school and makes the best Rice Krispie treats in town. But when she receives a bump on her head, she begins to remember small parts of her previous life as a lethal, top-secret agent",14.482345,1996-10-11,120.0,The Long Kiss Goodnight,6.4
302,tt0324133,en,Swimming Pool,"In the middle of this amusing thriller is a relationship between two different types of females, one is a well know British author and the other is a sex-crazed French teen. The two get into some relationship trouble while living together in this film of psychological imagery and an erotic exploration of the female body.",14.481103,2003-05-18,102.0,Swimming Pool,6.5
127380,tt2277860,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,14.477677,2016-06-16,97.0,Finding Dory,6.8
70,tt0405159,en,Million Dollar Baby,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",14.471373,2004-12-15,132.0,Million Dollar Baby,7.7
